country,year,area_selvatica_km2,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,tecnicos_RD,countryCode,region,incomeLevel,occurrenceCount,occurrenceCount_publisher,gbif_member,ogp_membership
Australia,2020,1340051.0,7741220.0,30.4,,1.57335329055786,58870.89,94.6935,51791.540179984,99.9011077880859,137.490737915039,110.139221191406,12.1686601638794,5.38625001907349,,,AU,East Asia & Pacific,High income,98218552.0,86906348.0,Sí,Sí
Australia,2021,1340051.0,7741220.0,32.1,1.85509,1.47172200679779,61975.95,96.9722,60607.7788605166,99.9291534423828,135.526565551758,112.688293457031,12.1116104125977,5.34109020233154,,,AU,East Asia & Pacific,High income,101338891.0,93582937.0,Sí,Sí
Australia,2022,1340051.0,7741220.0,32.1,,1.52843272686005,62305.03,97.0424,64997.0136536475,99.1329879760742,133.277267456055,106.240760803223,12.6520795822144,5.05916023254395,,,AU,East Asia & Pacific,High income,114121946.0,112370305.0,Sí,Sí
Australia,2023,1340051.0,7741220.0,32.1,,1.58987963199615,,97.0631,64835.9199754535,99.3657531738281,134.099243164062,104.64835357666,,,,,AU,East Asia & Pacific,High income,127697556.0,125085264.0,Sí,Sí
Australia,2024,,,33.5,,,,,64407.484256932,,,,,,,,AU,East Asia & Pacific,High income,140969500.0,139088502.0,Sí,Sí
Burundi,2000,1939.4,27830.0,,,-1.41228187084198,1.65,0.0772484,134.537861752389,59.2368316650391,,1.05474996566773,10.7352600097656,2.64547991752625,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2001,1939.4,27830.0,,,,3.58,0.106001,132.159554541932,61.9382514953613,9.41998958587646,1.03059995174408,11.4331302642822,2.90390992164612,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2002,1939.4,27830.0,,,-1.50260782241821,0.93,0.118228,120.952308575468,68.6379928588867,9.92739963531494,1.60111999511719,12.4860801696777,3.00493001937866,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2003,1939.4,27830.0,,,-1.49027299880981,4.42,0.201273,111.406682804391,74.1769638061523,10.2563495635986,,,,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2004,1939.4,27830.0,,,-1.23842835426331,5.02,0.34906,125.194965184533,79.2554397583008,11.8093099594116,2.10109996795654,9.17908000946045,3.74496006965637,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2005,1939.4,27830.0,,,-1.24252092838287,4.3,0.542143,147.234619294225,84.5035934448242,12.9770698547363,2.13503003120422,10.9592695236206,3.632159948349,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2006,1939.4,27830.0,,,-1.11087679862976,5.63,0.657593,161.892755640319,107.597122192383,14.3381099700928,2.16554999351502,,,,,BI,Sub-Saharan Africa ,Low income,,,No,No
Burundi,2007,1939.4,27830.0,,0.20068,-1.28052830696106,4.48,0.7,166.162744906755,120.352416992188,15.3361196517944,2.26625990867615,,,,,BI,Sub-Saharan Africa ,Low income,20581.0,,No,No
Burundi,2008,1939.4,27830.0,,0.15417,-1.13556611537933,2.54,0.81,189.502074570768,123.768852233887,,2.49793004989624,12.6155395507812,5.19290018081665,,,BI,Sub-Saharan Africa ,Low income,18899.0,,No,No
Burundi,2009,1939.4,27830.0,,0.14096,-1.06673920154572,3.33,0.9,199.097633037708,131.400833129883,20.8934001922607,2.6779100894928,16.3016891479492,6.17194986343384,,,BI,Sub-Saharan Africa ,Low income,23384.0,,No,No
Burundi,2010,1939.4,27830.0,,0.13719,-1.12470984458923,12.37,1.0,216.727705301976,135.159734772168,23.7647094726562,3.05528938002435,16.5881004333496,6.77524995803833,,,BI,Sub-Saharan Africa ,Low income,28599.0,,No,No
Burundi,2011,2110.8,27830.0,,,-1.08492064476013,10.02,1.11,230.070577369084,135.992222159155,26.7943801879883,,14.9792995452881,6.31925010681152,,,BI,Sub-Saharan Africa ,Low income,29200.0,,No,No
Burundi,2012,2282.2,27830.0,,0.10702,-1.30940592288971,10.65,1.22,231.688496393569,131.357142093473,29.5732898712158,2.92052732762984,16.4283199310303,6.16777992248535,19.57969,17.60764,BI,Sub-Saharan Africa ,Low income,31204.0,,No,No
Burundi,2013,2453.6,27830.0,5.0,,-1.07123398780823,14.28,1.26422,234.843045388828,126.110240344608,34.2124507321275,3.70341642841244,17.2432594299316,5.99539995193481,,,BI,Sub-Saharan Africa ,Low income,28816.0,,No,No
Burundi,2014,2625.0,27830.0,7.0,,-1.1517721414566,12.91,1.04239,250.540481111877,121.424109579602,40.2641258748146,4.46892058042299,23.8400001525879,6.78452014923096,,,BI,Sub-Saharan Africa ,Low income,44199.0,,No,No
Burundi,2015,2796.4,27830.0,7.0,,-1.23757755756378,12.5,2.0,280.966831311923,116.228128078144,43.9351929825496,5.25856537918645,27.4972400665283,6.37133979797363,,,BI,Sub-Saharan Africa ,Low income,41720.0,,No,No
Burundi,2016,2796.4,27830.0,7.6,,-1.48436272144318,11.72,2.2,235.286205393908,112.482124155559,47.4715342848197,3.97908916361797,20.784610748291,4.69199991226196,,,BI,Sub-Saharan Africa ,Low income,43769.0,,No,No
Burundi,2017,2796.4,27830.0,7.6,,-1.38194644451141,13.19,2.66075,236.694472592753,107.55418011941,48.2243487332289,4.30528005798307,19.7648506164551,4.76202011108398,,,BI,Sub-Saharan Africa ,Low income,43995.0,1032.0,No,No
Burundi,2018,2796.4,27830.0,7.6,0.21312,-1.44979333877563,20.41,4.0,224.89939239264,104.256445289133,46.330394174756,4.55281922933846,19.5192604064941,5.07864999771118,22.4816,6.58591,BI,Sub-Saharan Africa ,Low income,74803.0,1032.0,No,No
Burundi,2019,2796.4,27830.0,7.6,,-1.37481689453125,29.9,6.1,210.236494521532,101.506122486696,41.8352417514484,,21.2221666369194,5.34668445378401,,,BI,Sub-Saharan Africa ,Low income,85711.0,3824.0,No,No
Burundi,2020,2796.4,27830.0,7.6,,-1.30248296260834,35.24,9.17302,210.008139902508,101.661087301601,44.9151717353101,,20.7419523430914,5.32158506838731,,,BI,Sub-Saharan Africa ,Low income,86256.0,4722.0,No,No
Burundi,2021,2796.4,27830.0,7.6,,-1.35819256305695,26.93,10.9847,214.091455416133,,,,20.4385400056007,4.87114173892375,,,BI,Sub-Saharan Africa ,Low income,90417.0,5043.0,No,No
Burundi,2022,2796.4,27830.0,7.6,,-1.26360619068146,27.99,11.0009,250.634225368744,,,,20.6370838073023,,,,BI,Sub-Saharan Africa ,Low income,100832.0,5396.0,No,No
Burundi,2023,2796.4,27830.0,7.6,,-1.20011341571808,,11.0784,192.074305359351,,,6.02545976638794,,,,,BI,Sub-Saharan Africa ,Low income,108894.0,7248.0,No,No
Burundi,2024,,,7.6,,,,,153.930217854023,,,,,,,,BI,Sub-Saharan Africa ,Low income,119437.0,7747.0,Sí,No
Belgium,2000,6673.0,30528.0,,1.9362,1.65919423103333,9593.02,29.4317,23098.8865077401,102.907371520996,146.919784545898,56.201831817627,,,2982.55342,1403.22814,BE,Europe & Central Asia,High income,,,No,No
Belgium,2001,6695.57,30528.0,,2.03279,,9951.02,31.2884,23015.0712632462,103.426696777344,155.946166992188,56.7148895263672,,,3140.73254,1457.2644,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2002,6718.14,30528.0,,1.90325,1.91511082649231,10242.87,46.33,25006.191397109,103.605331420898,157.648773193359,58.1100807189941,,,2974.5959,1481.71745,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2003,6740.71,30528.0,,1.84119,1.86878955364227,10883.66,49.97,30655.2092679024,103.77693939209,158.87922668457,59.6124610900879,,,2985.44684,1467.82196,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2004,6763.28,30528.0,,1.8205,1.85430920124054,11535.55,53.86,35429.4077933344,103.039421081543,151.638092041016,62.0411491394043,,,3116.44787,1404.7929,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2005,6785.85,30528.0,,1.79061,1.70650970935822,12766.14,55.82,36809.7013403619,103.112442016602,157.343399047852,62.8203315734863,11.1755199432373,5.79585981369019,3173.07923,1426.6391,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2006,6808.42,30528.0,,1.82269,1.74316394329071,13014.6,61.9819,38705.1067959147,102.793403625488,158.685104370117,63.3717384338379,,,3318.08595,1348.9584,BE,Europe & Central Asia,High income,,,Sí,No
Belgium,2007,6830.99,30528.0,,1.84999,1.60233938694,13622.59,66.7604,44319.165448813,102.451301574707,159.439895629883,62.461841583252,,,3431.0838,1384.87556,BE,Europe & Central Asia,High income,175857.0,294686.0,Sí,No
Belgium,2008,6853.56,30528.0,,1.93684,1.38118207454681,14332.71,68.8573,48303.397956286,102.265731811523,160.468811035156,62.7642097473145,12.4724502563477,6.33294010162354,3447.86531,1461.58834,BE,Europe & Central Asia,High income,260340.0,558909.0,Sí,No
Belgium,2009,6876.13,30528.0,,1.9986,1.56746017932892,14799.65,74.5441,44923.3400135081,102.259460449219,159.661544799805,64.9798431396484,11.8001499176025,6.43465995788574,3554.67756,1471.85887,BE,Europe & Central Asia,High income,217526.0,502417.0,Sí,No
Belgium,2010,6898.7,30528.0,,2.06188,1.65420985221863,15080.34,77.6398,44197.393671162,102.236808776855,160.66047668457,66.8578872680664,11.948920249939,6.44077014923096,3755.63584,1316.48045,BE,Europe & Central Asia,High income,539097.0,870751.0,Sí,No
Belgium,2011,6897.56,30528.0,,2.17332,1.72347581386566,15583.08,81.61,47760.8298776546,101.269889831543,159.349304199219,67.7034072875977,11.6030197143555,6.38481998443604,3880.19574,1377.89573,BE,Europe & Central Asia,High income,4414597.0,5008066.0,Sí,No
Belgium,2012,6896.42,30528.0,,2.28114,1.67117416858673,16327.84,80.72,44874.1709182123,101.520362854004,160.110534667969,69.7490615844727,11.6744003295898,6.56626987457275,4116.61624,,BE,Europe & Central Asia,High income,4632948.0,5255384.0,Sí,No
Belgium,2013,6895.28,30528.0,24.3,2.33073,1.70195496082306,16589.95,82.1702,46964.5946777056,103.191062927246,161.845886230469,71.7841110229492,11.8087701797485,6.60135984420776,4161.62059,,BE,Europe & Central Asia,High income,4801642.0,5371928.0,Sí,No
Belgium,2014,6894.14,30528.0,24.2,2.37002,1.51735270023346,16888.19,85.0012,47995.7786961339,103.104873657227,162.421981811523,74.0397262573242,11.8351898193359,6.55865001678467,4544.86674,,BE,Europe & Central Asia,High income,7134629.0,7811474.0,Sí,No
Belgium,2015,6893.0,30528.0,24.2,2.42817,1.52944529056549,16730.49,85.0529,40893.804537772,102.243827819824,164.079818725586,76.423942565918,12.007269859314,6.46963977813721,4731.81573,,BE,Europe & Central Asia,High income,8972706.0,10237075.0,Sí,No
Belgium,2016,6893.0,30528.0,24.6,2.52338,1.39763832092285,16792.56,86.5165,41854.5498296444,102.055862426758,160.689270019531,77.2435073852539,12.1512203216553,6.48613023757935,4798.32663,,BE,Europe & Central Asia,High income,11028945.0,12102449.0,Sí,No
Belgium,2017,6893.0,30528.0,24.7,2.66666,1.24078404903412,16305.94,87.6797,44035.3239358548,102.752861022949,158.670288085938,80.7738189697266,12.3418598175049,6.44915008544922,4757.30821,,BE,Europe & Central Asia,High income,18805219.0,20798878.0,Sí,No
Belgium,2018,6893.0,30688.0,24.6,2.86018,1.22463178634644,16529.95,88.6473,47487.2100392561,102.500366210938,156.509765625,79.1237487792969,12.1805801391602,6.38883018493652,5040.00069,,BE,Europe & Central Asia,High income,19782509.0,23126054.0,Sí,No
Belgium,2019,6893.0,30689.0,26.1,3.1566,1.11331832408905,16644.86,90.2754,46716.6227467964,102.148559570312,156.635375976562,79.3044815063477,12.2196102142334,6.32381010055542,5290.87935,,BE,Europe & Central Asia,High income,35366405.0,39394880.0,Sí,No
Belgium,2020,6893.0,30689.0,17.6,3.39175,1.07823526859283,16947.47,91.5264,45906.2875805246,102.064270019531,151.727508544922,79.4996032714844,11.5557899475098,6.75470018386841,5418.91258,,BE,Europe & Central Asia,High income,36398236.0,40069907.0,Sí,No
Belgium,2021,6893.0,30689.0,17.8,3.39239,1.08557260036469,18319.58,92.7887,51658.238294958,101.821136474609,143.163513183594,82.6882019042969,11.6166801452637,6.38112020492554,6596.70594,,BE,Europe & Central Asia,High income,38234030.0,42402735.0,Sí,No
Belgium,2022,6893.0,30689.0,17.8,3.40544,1.22718644142151,17612.3,94.0078,50822.2518538518,102.176986694336,142.918075561523,83.5736465454102,12.0173597335815,6.27796983718872,6983.19007,,BE,Europe & Central Asia,High income,34555822.0,40012892.0,Sí,No
Belgium,2023,6893.0,30689.0,17.8,,1.03702199459076,,94.6263,54690.0942734964,102.108009338379,142.960266113281,82.1475601196289,,,,,BE,Europe & Central Asia,High income,36135223.0,45308610.0,Sí,No
Belgium,2024,,,18.5,,,,95.7758,55954.6106261018,,,,,,,,BE,Europe & Central Asia,High income,39405080.0,51108637.0,Sí,No
Benin,2000,41351.5,114760.0,,,-0.396729677915573,45.48,0.225248,487.424141384242,77.2928009033203,20.0005397796631,3.49604988098144,13.5131998062134,2.11366009712219,,,BJ,Sub-Saharan Africa ,Lower middle income,,,No,No
Benin,2001,40851.5,114760.0,,,,42.87,0.363418,492.401499509072,84.4785537719727,21.7104396820068,4.20038986206055,15.3105802536011,2.36509990692139,,,BJ,Sub-Saharan Africa ,Lower middle income,,,No,No
Benin,2002,40351.5,114760.0,,,-0.576151072978973,44.73,0.702946,546.463829658159,89.5929565429688,23.5846691131592,4.92833995819092,14.1290798187256,2.15949010848999,,,BJ,Sub-Saharan Africa ,Lower middle income,,,No,No
Benin,2003,39851.5,114760.0,,,-0.561285614967346,46.42,0.951327,676.002878084282,93.1921081542969,24.9001197814941,5.43203020095825,16.6825294494629,2.28315997123718,,,BJ,Sub-Saharan Africa ,Lower middle income,,,No,No
Benin,2004,39351.5,114760.0,,,-0.524759590625763,60.84,1.18254,758.695803786371,96.9871597290039,26.7041492462158,5.47938013076782,19.2139492034912,2.56690001487732,,,BJ,Sub-Saharan Africa ,Lower middle income,,,Sí,No
Benin,2005,38851.5,114760.0,,,-0.652987897396088,60.94,1.27103,779.437777753268,94.2145690917969,,5.41120004653931,18.7903900146484,2.6566801071167,,,BJ,Sub-Saharan Africa ,Lower middle income,,,Sí,No
Benin,2006,38351.5,114760.0,,,-0.647012531757355,77.59,1.53785,809.147072506221,94.3325424194336,,6.20295000076294,19.7096099853516,2.56340003013611,,,BJ,Sub-Saharan Africa ,Lower middle income,,,Sí,No
Benin,2007,37851.5,114760.0,,,-0.543749690055847,93.97,1.79,912.338247188342,,,7.43086004257202,14.9486904144287,2.36331009864807,,,BJ,Sub-Saharan Africa ,Lower middle income,37075.0,,Sí,No
Benin,2008,37351.5,114760.0,,,-0.492893785238266,92.83,1.85,1060.60254502099,106.483963012695,,7.34216022491455,19.0885791778564,2.77728009223938,,,BJ,Sub-Saharan Africa ,Lower middle income,39377.0,,Sí,No
Benin,2009,36851.5,114760.0,,,-0.595060706138611,117.63,2.24,1024.10277858112,111.44181060791,,9.3462495803833,18.1756191253662,3.08927011489868,,,BJ,Sub-Saharan Africa ,Lower middle income,45580.0,,Sí,No
Benin,2010,36351.5,114760.0,,,-0.609903872013092,105.59,3.13,973.244254931526,112.795959472656,,12.6081895828247,26.1439609527588,3.67997002601623,,,BJ,Sub-Saharan Africa ,Lower middle income,53241.0,,Sí,No
Benin,2011,35851.5,114760.0,,,-0.547139346599579,128.9,4.14832,1059.41358852588,114.723129272461,45.7294692993164,11.8088598251343,,,,,BJ,Sub-Saharan Africa ,Lower middle income,61175.0,7416.0,Sí,No
Benin,2012,35351.5,114760.0,,,-0.526746511459351,143.3,4.5,1071.5258366283,118.541481018066,,12.8605403900147,25.0213108062744,3.56202006340027,,,BJ,Sub-Saharan Africa ,Lower middle income,63482.0,7416.0,Sí,No
Benin,2013,34851.5,114760.0,23.5,,-0.508882761001587,178.78,4.9,1168.92699279226,119.383087158203,52.0378494262695,14.7752199172974,22.3412208557129,3.3275101184845,,,BJ,Sub-Saharan Africa ,Lower middle income,69922.0,7416.0,Sí,No
Benin,2014,34351.5,114760.0,23.5,,-0.485428422689438,179.52,6.0,1204.39918670094,119.675392150879,52.5952682495117,14.6916198730469,22.2277107238769,3.161789894104,,,BJ,Sub-Saharan Africa ,Lower middle income,185706.0,95881.0,Sí,Sí
Benin,2015,33851.5,114760.0,22.9,,-0.682311475276947,180.0,11.255,1002.41886879614,121.990882873535,55.1333084106445,12.4851799011231,17.4795207977295,3.17298007011414,,,BJ,Sub-Saharan Africa ,Lower middle income,176838.0,123585.0,Sí,Sí
Benin,2016,33351.5,114760.0,23.5,,-0.625652372837067,173.32,14.5,1010.5338961993,120.301116943359,55.2945899963379,11.9529895782471,18.7914009094238,2.89910006523132,,,BJ,Sub-Saharan Africa ,Lower middle income,261826.0,196165.0,Sí,Sí
Benin,2017,32851.5,114760.0,23.5,,-0.697358727455139,207.64,18.7,1054.97408066814,116.291519165039,,11.337929725647,19.8796501159668,3.53558993339539,,,BJ,Sub-Saharan Africa ,Lower middle income,396011.0,335182.0,Sí,Sí
Benin,2018,32351.5,114760.0,23.5,,-0.631518959999084,233.16,19.0,1151.7409703472,111.805068969727,,11.5739097595215,17.7091808319092,2.93161988258362,,,BJ,Sub-Saharan Africa ,Lower middle income,450660.0,356206.0,Sí,Sí
Benin,2019,31851.5,114760.0,23.5,,-0.490367919206619,276.96,20.5,1130.82135339795,106.798400878906,,10.3906803131103,18.8681161491591,2.73204741460628,,,BJ,Sub-Saharan Africa ,Lower middle income,556900.0,459747.0,Sí,Sí
Benin,2020,31351.5,114760.0,23.5,,-0.290913850069046,317.18,22.1206,1200.19426631122,104.033172607422,43.9858703613281,10.3808002471924,15.7203538987759,2.89898431911618,,,BJ,Sub-Saharan Africa ,Lower middle income,786516.0,684792.0,Sí,Sí
Benin,2021,30851.5,114760.0,23.5,,-0.23760136961937,381.61,28.2047,1318.65158107487,105.631301879883,44.2737998962402,9.82796955108643,14.7747873406015,3.09692638090381,,,BJ,Sub-Saharan Africa ,Lower middle income,927781.0,835613.0,Sí,Sí
Benin,2022,30351.5,114760.0,23.5,,-0.170590236783028,413.69,30.0134,1266.42710981159,108.036239624023,43.5606498718262,10.2350101470947,14.9914706871899,3.0972642678305,,,BJ,Sub-Saharan Africa ,Lower middle income,1046052.0,888953.0,Sí,Sí
Benin,2023,29851.5,114760.0,23.5,,-0.218984127044678,,32.2083,1394.17784663045,,,,15.797556817439,3.22974322056608,,,BJ,Sub-Saharan Africa ,Lower middle income,1107981.0,914384.0,Sí,Sí
Benin,2024,,,23.5,,,,,1485.38018980894,,,,17.9680318219226,,,,BJ,Sub-Saharan Africa ,Lower middle income,1133007.0,915942.0,Sí,Sí
Brazil,2000,5510886.0,8515770.0,,1.04751,0.0430850870907307,12800.36,2.87069,3766.54811466032,,,,,3.94893002510071,298.53981,335.9403,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2001,5471378.1,8515770.0,,1.06198,,13914.7,4.52849,3176.28935747524,,,,9.65944004058838,3.84468007087708,341.27926,324.4342,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2002,5431870.2,8515770.0,,1.00968,-0.0346153452992439,16156.58,9.14943,2855.94018885769,,,,8.42879009246826,3.75037002563477,403.16475,313.34843,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2003,5392362.3,8515770.0,,0.99939,0.0817573666572571,17730.62,13.2076,3090.6070097455,,,,,,428.48507,371.29267,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2004,5352854.4,8515770.0,,0.96343,-0.0922709181904793,19960.57,19.0737,3663.823188064,,,,10.0161695480347,3.97447991371155,489.27106,450.26914,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2005,5313346.5,8515770.0,,1.00246,-0.157670244574547,22460.22,21.0227,4827.78173074714,,,,10.6975202560425,4.47908020019531,515.766,497.05356,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2006,5273838.6,8515770.0,,0.98807,-0.391295492649078,28610.05,28.1784,5934.14470924968,,,,11.4433298110962,4.87060022354126,550.49741,526.26259,BR,Latin America & Caribbean ,Upper middle income,,,No,No
Brazil,2007,5234330.7,8515770.0,,1.08138,-0.290289968252182,31153.54,30.88,7409.69130673473,,,,12.3272495269775,4.97425985336304,562.55469,566.52684,BR,Latin America & Caribbean ,Upper middle income,659281.0,,No,No
Brazil,2008,5194822.8,8515770.0,,1.12904,-0.148200899362564,35574.01,33.83,8908.33176538648,,,,13.1999702453613,5.2688398361206,598.65285,606.16456,BR,Latin America & Caribbean ,Upper middle income,847881.0,,No,No
Brazil,2009,5155314.9,8515770.0,,1.11866,-0.151303574442863,38510.99,39.22,8678.6592244676,,,,13.4780702590942,5.46355009078979,634.14103,681.02727,BR,Latin America & Caribbean ,Upper middle income,1262916.0,,No,No
